milb_id,mlb_id,mlb,war,draft,bats,throws,height,weight,positions,designated,first,second,third,shortstop,catcher,outfielder
vick000log,none,0,nan,11.0,both,right,71.0,190.0,Outfielder,0,0,0,0,0,0,1
mannio001gre,none,0,nan,8.0,left,left,76.0,205.0,Outfielder,0,0,0,0,0,0,1
senjem001guy,none,0,nan,nan,left,right,75.0,220.0,"Outfielder, Catcher and First Baseman",0,1,0,0,0,1,1
martin002bri,none,0,nan,9.0,right,right,74.0,224.0,Outfielder,0,0,0,0,0,0,1
fernan001ant,none,0,nan,47.0,right,right,72.0,195.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
smith002aar,none,0,nan,nan,right,right,73.0,185.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
schwab001chr,none,0,nan,1.0,left,right,75.0,215.0,Outfielder and First Baseman,0,1,0,0,0,0,1
sprake001kyl,none,0,nan,34.0,right,right,71.0,170.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
johnso009rob,johnsro07,1,-0.7,4.0,right,right,73.0,220.0,Catcher,0,0,0,0,0,1,0
parmle000ian,parmlia01,1,-0.1,7.0,left,left,71.0,175.0,Outfielder,0,0,0,0,0,0,1
santan001gab,none,0,nan,nan,right,right,72.0,165.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
wyckle001ant,none,0,nan,nan,right,right,74.0,220.0,Rightfielder,0,0,0,0,0,0,0
ortiz001rya,none,0,nan,6.0,right,right,75.0,200.0,Catcher,0,0,0,0,0,1,0
baksh001jon,none,0,nan,7.0,left,right,73.0,210.0,Outfielder,0,0,0,0,0,0,1
gomez001fab,none,0,nan,nan,right,right,72.0,185.0,"Third Baseman, Second Baseman and Outfielder",0,0,1,1,0,0,1
jones001myc,none,0,nan,4.0,right,right,70.0,190.0,Centerfielder and Shortstop,0,0,0,0,1,0,0
simon001ran,simonra01,1,0.2,nan,left,left,72.0,180.0,First Baseman and Outfielder,0,1,0,0,0,0,1
johnso002zac,none,0,nan,15.0,right,right,71.0,200.0,First Baseman,0,1,0,0,0,0,0
kiilsg001kel,none,0,nan,30.0,left,left,74.0,225.0,Leftfielder,0,0,0,0,0,0,0
alvare002jul,none,0,nan,nan,right,right,74.0,195.0,Outfielder and Third Baseman,0,0,0,1,0,0,1
robert002bri,roberbr01,1,30.3,1.0,both,right,69.0,175.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
goodha001ste,none,0,nan,27.0,right,right,75.0,196.0,Second Baseman,0,0,1,0,0,0,0
broadw001lar,none,0,nan,3.0,left,left,76.0,230.0,First Baseman,0,1,0,0,0,0,0
haley001ada,none,0,nan,13.0,left,right,72.0,171.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
figuer001bie,figuebi01,1,-0.2,5.0,right,right,70.0,170.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
anders003cli,none,0,nan,39.0,left,right,68.0,165.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
stokes001myk,none,0,nan,29.0,right,right,74.0,170.0,Outfielder,0,0,0,0,0,0,1
gustaf001tro,none,0,nan,27.0,right,right,75.0,190.0,Outfielder,0,0,0,0,0,0,1
castil001lui,castilu01,1,28.9,nan,both,right,71.0,145.0,Second Baseman,0,0,1,0,0,0,0
cerven000mar,none,0,nan,nan,right,right,73.0,175.0,Catcher and Designated Hitter,1,0,0,0,0,1,0
buckle001ter,none,0,nan,38.0,right,right,70.0,180.0,Outfielder,0,0,0,0,0,0,1
morris000tre,none,0,nan,12.0,left,right,72.0,175.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
mccumi001ste,none,0,nan,42.0,right,right,71.0,185.0,Catcher,0,0,0,0,0,1,0
ray000and,none,0,nan,5.0,right,right,73.0,195.0,Leftfielder,0,0,0,0,0,0,0
stewar001luc,none,0,nan,20.0,left,right,76.0,205.0,First Baseman,0,1,0,0,0,0,0
mattle001dav,none,0,nan,9.0,left,right,72.0,200.0,Outfielder,0,0,0,0,0,0,1
hart001ric,none,0,nan,nan,right,right,69.0,165.0,Second Baseman,0,0,1,0,0,0,0
sojo001lui,sojolu01,1,4.2,nan,right,right,71.0,172.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
gillia000isi,none,0,nan,20.0,both,right,75.0,220.0,"Outfielder, Designated Hitter and First Baseman",1,1,0,0,0,0,1
perez008car,none,0,nan,nan,right,right,73.0,180.0,Catcher and First Baseman,0,1,0,0,0,1,0
blevin001joh,none,0,nan,46.0,left,right,73.0,190.0,Catcher,0,0,0,0,0,1,0
cloud001cas,none,0,nan,27.0,left,right,72.0,191.0,Catcher,0,0,0,0,0,1,0
mucker001kel,none,0,nan,1.0,left,right,76.0,250.0,Outfielder,0,0,0,0,0,0,1
head001ste,none,0,nan,2.0,left,left,75.0,220.0,First Baseman and Outfielder,0,1,0,0,0,0,1
edmond001guy,none,0,nan,nan,right,right,74.0,180.0,Catcher,0,0,0,0,0,1,0
taylor000kob,none,0,nan,15.0,right,right,73.0,175.0,Outfielder,0,0,0,0,0,0,1
rojas001ran,none,0,nan,nan,right,right,73.0,170.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
sanche001wel,none,0,nan,nan,right,right,72.0,162.0,"Shortstop, Second Baseman and Outfielder",0,0,1,0,1,0,1
deer001rob,deerro01,1,13.7,4.0,right,right,75.0,210.0,Outfielder,0,0,0,0,0,0,1
watts001mur,none,0,nan,28.0,left,right,79.0,270.0,First Baseman,0,1,0,0,0,0,0
gallag001sha,none,0,nan,5.0,right,right,72.0,205.0,First Baseman and Outfielder,0,1,0,0,0,0,1
harris001mic,none,0,nan,nan,right,right,73.0,190.0,Shortstop,0,0,0,0,1,0,0
tello001ren,none,0,nan,nan,right,right,73.0,155.0,"Outfielder, First Baseman and Shortstop",0,1,0,0,1,0,1
jerolo001cha,none,0,nan,21.0,right,right,73.0,190.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
merrel000kev,none,0,nan,1.0,left,right,73.0,180.0,Shortstop and Designated Hitter,1,0,0,0,1,0,0
berset001chr,none,0,nan,20.0,both,right,72.0,195.0,Catcher,0,0,0,0,0,1,0
obrien001jos,none,0,nan,nan,right,right,72.0,200.0,"Outfielder, Third Baseman and First Baseman",0,1,0,1,0,0,1
myers002dar,none,0,nan,4.0,right,right,75.0,185.0,Outfielder,0,0,0,0,0,0,1
grande001cur,grandcu01,1,45.2,3.0,left,right,73.0,200.0,Outfielder,0,0,0,0,0,0,1
shanks002jam,none,0,nan,21.0,right,right,72.0,190.0,Outfielder,0,0,0,0,0,0,1
escand001emi,none,0,nan,29.0,both,right,70.0,180.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
jacobs001bra,none,0,nan,10.0,right,right,73.0,225.0,Outfielder,0,0,0,0,0,0,1
pullin001tay,none,0,nan,nan,right,right,70.0,170.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
knaben001chr,none,0,nan,5.0,left,right,73.0,185.0,Outfielder,0,0,0,0,0,0,1
iskend000geo,none,0,nan,7.0,right,right,73.0,190.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
senrei001jua,none,0,nan,nan,right,right,72.0,191.0,Outfielder,0,0,0,0,0,0,1
place001jas,none,0,nan,1.0,right,right,75.0,205.0,Outfielder,0,0,0,0,0,0,1
sveum001dal,sveumda01,1,-2.3,1.0,both,right,74.0,185.0,"Third Baseman, Shortstop and First Baseman",0,1,0,1,1,0,0
robins000err,none,0,nan,6.0,right,right,72.0,180.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
bryant001cra,none,0,nan,18.0,right,right,74.0,185.0,Shortstop,0,0,0,0,1,0,0
munoz001fel,none,0,nan,nan,left,left,74.0,170.0,First Baseman and Leftfielder,0,1,0,0,0,0,0
mench001kev,menchke01,1,5.5,4.0,right,right,72.0,215.0,Outfielder,0,0,0,0,0,0,1
stpete002wil,none,0,nan,7.0,right,right,72.0,190.0,Shortstop and Third Baseman,0,0,0,1,1,0,0
carren001jos,none,0,nan,nan,right,right,71.0,190.0,Catcher,0,0,0,0,0,1,0
thigpe001cur,thigpcu01,1,-0.3,2.0,right,right,71.0,190.0,Catcher and First Baseman,0,1,0,0,0,1,0
seager001cor,seageco01,1,11.4,1.0,left,right,76.0,220.0,Shortstop and Third Baseman,0,0,0,1,1,0,0
frazie001tod,frazito01,1,20.7,1.0,right,right,75.0,220.0,"Third Baseman, Leftfielder and First Baseman",0,1,0,1,0,0,0
mccorm001mic,none,0,nan,5.0,right,right,74.0,200.0,Catcher and Third Baseman,0,0,0,1,0,1,0
dejong000sco,none,0,nan,32.0,right,right,76.0,230.0,First Baseman,0,1,0,0,0,0,0
pryor000jon,none,0,nan,19.0,left,left,73.0,190.0,Outfielder and Designated Hitter,1,0,0,0,0,0,1
rea001cla,none,0,nan,12.0,left,right,74.0,190.0,Catcher,0,0,0,0,0,1,0
kurek001chr,none,0,nan,46.0,right,right,72.0,195.0,Catcher,0,0,0,0,0,1,0
taylor002mic,none,0,nan,nan,left,left,72.0,185.0,First Baseman and Outfielder,0,1,0,0,0,0,1
remill000zac,none,0,nan,10.0,right,right,73.0,200.0,Third Baseman and Second Baseman,0,0,1,1,0,0,0
benner001ant,none,0,nan,21.0,left,right,71.0,175.0,Third Baseman,0,0,0,1,0,0,0
mendez001mig,none,0,nan,nan,right,right,73.0,175.0,Third Baseman,0,0,0,1,0,0,0
house001chr,none,0,nan,nan,left,right,70.0,185.0,Catcher,0,0,0,0,0,1,0
heying001sco,none,0,nan,nan,left,right,71.0,175.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
sugden001jas,none,0,nan,35.0,both,right,75.0,205.0,Outfielder,0,0,0,0,0,0,1
guille001one,none,0,nan,36.0,right,right,69.0,155.0,Second Baseman,0,0,1,0,0,0,0
martin007leo,martile01,1,10.1,nan,left,right,74.0,200.0,Outfielder and Second Baseman,0,0,1,0,0,0,1
arguel002fer,none,0,nan,nan,right,right,74.0,205.0,Catcher,0,0,0,0,0,1,0
mooney003mic,none,0,nan,23.0,both,right,68.0,170.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
mendez000eri,none,0,nan,nan,right,right,71.0,170.0,"Centerfielder, Second Baseman and Shortstop",0,0,1,0,1,0,0
renick001jos,none,0,nan,11.0,right,right,71.0,175.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
knowle001har,none,0,nan,6.0,right,right,72.0,190.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
sepulv002car,none,0,nan,nan,left,right,70.0,170.0,Second Baseman and Designated Hitter,1,0,1,0,0,0,0
varner001gar,none,0,nan,10.0,right,right,72.0,210.0,Outfielder,0,0,0,0,0,0,1
scoma001rya,none,0,nan,36.0,left,right,74.0,205.0,Outfielder and First Baseman,0,1,0,0,0,0,1
clevel001bri,none,0,nan,16.0,right,right,73.0,182.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
thomps001kou,none,0,nan,nan,right,right,70.0,180.0,Outfielder,0,0,0,0,0,0,1
mottra001all,none,0,nan,24.0,right,right,73.0,210.0,Catcher and First Baseman,0,1,0,0,0,1,0
cucino001rob,none,0,nan,nan,right,right,75.0,222.0,First Baseman,0,1,0,0,0,0,0
cota001jes,none,0,nan,14.0,left,right,75.0,220.0,Outfielder and First Baseman,0,1,0,0,0,0,1
bond001bro,none,0,nan,24.0,both,right,71.0,190.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
joyce001mat,joycema01,1,12.0,12.0,left,right,74.0,205.0,Outfielder,0,0,0,0,0,0,1
stocco001mat,none,0,nan,nan,right,right,73.0,210.0,Catcher,0,0,0,0,0,1,0
matthe001ken,none,0,nan,4.0,right,right,74.0,215.0,Outfielder,0,0,0,0,0,0,1
kenned001bry,none,0,nan,24.0,left,right,74.0,215.0,Catcher,0,0,0,0,0,1,0
ramire002alv,none,0,nan,nan,left,left,69.0,160.0,Outfielder,0,0,0,0,0,0,1
pena001por,none,0,nan,nan,right,right,69.0,180.0,Catcher,0,0,0,0,0,1,0
dillon001jos,dillojo02,1,0.7,7.0,right,right,74.0,210.0,"Third Baseman, First Baseman and Second Baseman",0,1,1,1,0,0,0
pereyr001joe,none,0,nan,nan,right,right,71.0,181.0,Catcher and Third Baseman,0,0,0,1,0,1,0
medchi001nei,none,0,nan,11.0,left,right,76.0,220.0,Outfielder,0,0,0,0,0,0,1
muthig001dea,none,0,nan,33.0,right,right,71.0,205.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
weidie001stu,none,0,nan,22.0,both,right,71.0,180.0,Outfielder,0,0,0,0,0,0,1
franci002rub,none,0,nan,nan,left,left,72.0,160.0,Outfielder,0,0,0,0,0,0,1
taylor001kir,none,0,nan,nan,right,right,72.0,190.0,Outfielder,0,0,0,0,0,0,1
everly001dav,none,0,nan,nan,right,right,72.0,175.0,Shortstop and Third Baseman,0,0,0,1,1,0,0
bello000yen,none,0,nan,nan,right,right,71.0,225.0,Catcher,0,0,0,0,0,1,0
llanos001ale,none,0,nan,28.0,left,right,73.0,185.0,"Second Baseman, Shortstop and Outfielder",0,0,1,0,1,0,1
smith001rod,none,0,nan,2.0,both,right,72.0,185.0,Second Baseman and Outfielder,0,0,1,0,0,0,1
mcdowe000max,none,0,nan,13.0,right,right,72.0,208.0,Catcher,0,0,0,0,0,1,0
thomps002kev,thompke01,1,-0.3,31.0,right,right,70.0,195.0,Outfielder,0,0,0,0,0,0,1
mayson001edw,maysoed01,1,0.3,19.0,right,right,73.0,180.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
hill001tyl,none,0,nan,19.0,right,right,72.0,195.0,Outfielder and Designated Hitter,1,0,0,0,0,0,1
jackso001vin,none,0,nan,8.0,both,left,73.0,185.0,Outfielder,0,0,0,0,0,0,1
sinay000nic,none,0,nan,22.0,right,right,70.0,175.0,Outfielder and Designated Hitter,1,0,0,0,0,0,1
bartle001jas,bartlja01,1,18.4,13.0,right,right,72.0,190.0,Shortstop,0,0,0,0,1,0,0
james013wil,none,0,nan,nan,both,right,68.0,165.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
lusson001kyl,none,0,nan,nan,right,right,71.0,190.0,"Rightfielder, Third Baseman and Shortstop",0,0,0,1,1,0,0
forsyt001bla,none,0,nan,3.0,right,right,74.0,220.0,Catcher,0,0,0,0,0,1,0
pennyf001wil,pennywi01,1,-0.6,nan,right,right,74.0,195.0,Outfielder,0,0,0,0,0,0,1
follis000tyl,none,0,nan,28.0,left,right,74.0,200.0,"Third Baseman, Leftfielder and Second Baseman",0,0,1,1,0,0,0
marcin001dav,none,0,nan,28.0,right,right,74.0,200.0,"Second Baseman, First Baseman and Third Baseman",0,1,1,1,0,0,0
soto001ton,none,0,nan,31.0,right,right,71.0,190.0,"Outfielder, First Baseman and Second Baseman",0,1,1,0,0,0,1
smith018dav,none,0,nan,15.0,right,right,73.0,190.0,Outfielder,0,0,0,0,0,0,1
alvare001jes,none,0,nan,6.0,left,right,72.0,190.0,Third Baseman,0,0,0,1,0,0,0
tancas000luc,none,0,nan,26.0,right,right,74.0,220.0,"Outfielder, First Baseman and Designated Hitter",1,1,0,0,0,0,1
osborn001jas,none,0,nan,26.0,right,right,74.0,187.0,Catcher and Outfielder,0,0,0,0,0,1,1
killia001dan,none,0,nan,7.0,left,right,76.0,195.0,"Catcher, First Baseman and Outfielder",0,1,0,0,0,1,1
tamarg002joh,none,0,nan,21.0,both,right,69.0,180.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
mader001jos,none,0,nan,29.0,right,right,72.0,180.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
connac001kev,none,0,nan,11.0,right,right,69.0,180.0,"Second Baseman, Outfielder and Third Baseman",0,0,1,1,0,0,1
rossy001ela,rossyri01,1,1.4,33.0,right,right,70.0,175.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
frank004cha,none,0,nan,20.0,left,left,70.0,170.0,Outfielder,0,0,0,0,0,0,1
jarvis001joh,none,0,nan,32.0,left,right,73.0,195.0,Catcher,0,0,0,0,0,1,0
richar001mic,none,0,nan,17.0,left,left,74.0,173.0,First Baseman,0,1,0,0,0,0,0
cole005rob,none,0,nan,nan,right,right,70.0,215.0,Outfielder,0,0,0,0,0,0,1
blanco000fel,none,0,nan,nan,right,right,73.0,175.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
tirado001fra,none,0,nan,nan,both,right,74.0,185.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
sheppe001ric,none,0,nan,nan,right,right,73.0,200.0,Outfielder,0,0,0,0,0,0,1
garlan001ros,none,0,nan,14.0,right,right,72.0,190.0,Catcher,0,0,0,0,0,1,0
peters006cha,none,0,nan,1.0,right,right,75.0,215.0,Outfielder and First Baseman,0,1,0,0,0,0,1
havens001ree,none,0,nan,1.0,left,right,73.0,195.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
clark005jef,none,0,nan,nan,left,right,72.0,170.0,Outfielder,0,0,0,0,0,0,1
davis003j,none,0,nan,27.0,left,right,70.0,175.0,Catcher,0,0,0,0,0,1,0
eberle001mic,none,0,nan,8.0,right,right,74.0,200.0,Catcher,0,0,0,0,0,1,0
button001eva,none,0,nan,22.0,left,right,72.0,195.0,"Outfielder, First Baseman and Second Baseman",0,1,1,0,0,0,1
babki001bla,none,0,nan,nan,left,right,70.0,175.0,Outfielder,0,0,0,0,0,0,1
rodrig006wil,none,0,nan,nan,right,right,71.0,180.0,Outfielder,0,0,0,0,0,0,1
kelly006mic,kellymi02,1,0.4,1.0,right,right,76.0,195.0,Outfielder,0,0,0,0,0,0,1
burke001chr,burkech01,1,-1.2,1.0,right,right,71.0,180.0,"Outfielder, Second Baseman and Shortstop",0,0,1,0,1,0,1
paramo001pet,none,0,nan,3.0,right,right,74.0,195.0,Catcher,0,0,0,0,0,1,0
belche001jas,none,0,nan,5.0,left,right,73.0,217.0,Catcher and Outfielder,0,0,0,0,0,1,1
martin001enr,none,0,nan,40.0,right,right,73.0,178.0,"Shortstop, Outfielder and Third Baseman",0,0,0,1,1,0,1
cephas001rub,none,0,nan,27.0,both,right,71.0,155.0,Outfielder,0,0,0,0,0,0,1
walton000don,none,0,nan,5.0,both,right,70.0,184.0,"Shortstop, Second Baseman and Designated Hitter",1,0,1,0,1,0,0
haydel001ric,none,0,nan,11.0,right,right,73.0,180.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
diaz001orl,none,0,nan,27.0,right,right,74.0,195.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
herrer001jav,none,0,nan,2.0,right,right,72.0,205.0,Catcher,0,0,0,0,0,1,0
rosari001sam,none,0,nan,nan,right,right,72.0,170.0,"Shortstop, Outfielder and Second Baseman",0,0,1,0,1,0,1
brande001lan,none,0,nan,20.0,right,right,71.0,190.0,"Third Baseman, Outfielder and First Baseman",0,1,0,1,0,0,1
beck001ala,none,0,nan,16.0,right,right,72.0,210.0,Outfielder,0,0,0,0,0,0,1
krum001aus,none,0,nan,9.0,left,left,70.0,195.0,Outfielder,0,0,0,0,0,0,1
ramire001han,ramirha01,1,38.4,nan,right,right,74.0,235.0,"Shortstop, Outfielder and First Baseman",0,1,0,0,1,0,1
woods001ken,none,0,nan,15.0,right,right,70.0,170.0,"Outfielder, Third Baseman and Second Baseman",0,0,1,1,0,0,1
forten001jef,none,0,nan,11.0,left,left,74.0,175.0,Outfielder,0,0,0,0,0,0,1
foster001jef,none,0,nan,6.0,left,right,74.0,175.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
genove001ern,none,0,nan,nan,right,right,71.0,205.0,Catcher and First Baseman,0,1,0,0,0,1,0
olivar001teu,none,0,nan,nan,right,right,72.0,160.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
howard007wil,none,0,nan,22.0,left,left,75.0,170.0,Leftfielder,0,0,0,0,0,0,0
barret000kyl,none,0,nan,15.0,left,right,71.0,185.0,Outfielder and Designated Hitter,1,0,0,0,0,0,1
leyja001nin,none,0,nan,15.0,right,right,70.0,175.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
vasque001san,none,0,nan,nan,right,right,75.0,210.0,Outfielder and First Baseman,0,1,0,0,0,0,1
moniak000mic,none,0,nan,1.0,left,right,74.0,185.0,Outfielder,0,0,0,0,0,0,1
ortega001six,none,0,nan,nan,right,right,70.0,200.0,Catcher,0,0,0,0,0,1,0
debrui000gra,none,0,nan,nan,right,right,75.0,225.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
gibson001der,gibsode01,1,0.3,13.0,right,right,74.0,244.0,Outfielder,0,0,0,0,0,0,1
kaupe000bra,none,0,nan,4.0,right,right,67.0,175.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
fowler002wil,fowlede01,1,18.1,14.0,both,right,77.0,195.0,Outfielder,0,0,0,0,0,0,1
macias001dav,none,0,nan,19.0,both,right,69.0,175.0,"Outfielder, Second Baseman and Third Baseman",0,0,1,1,0,0,1
hicks005joh,hicksjo02,1,-0.1,4.0,right,right,74.0,230.0,Catcher and First Baseman,0,1,0,0,0,1,0
delanu001rex,none,0,nan,22.0,right,right,70.0,180.0,Outfielder,0,0,0,0,0,0,1
hawkin000cou,none,0,nan,1.0,right,right,75.0,245.0,Outfielder,0,0,0,0,0,0,1
garcia001joh,none,0,nan,nan,both,right,72.0,170.0,"Third Baseman, Second Baseman and Shortstop",0,0,1,1,1,0,0
montil001jul,none,0,nan,nan,both,right,70.0,170.0,"Shortstop, Second Baseman and First Baseman",0,1,1,0,1,0,0
large000cul,none,0,nan,5.0,both,right,72.0,175.0,Second Baseman and Designated Hitter,1,0,1,0,0,0,0
clark004jer,clarkje02,1,-1.0,5.0,left,right,70.0,175.0,"Second Baseman, Outfielder and Third Baseman",0,0,1,1,0,0,1
turner001chr,none,0,nan,15.0,right,right,71.0,195.0,Outfielder,0,0,0,0,0,0,1
grapen001dan,none,0,nan,5.0,right,right,75.0,220.0,First Baseman,0,1,0,0,0,0,0
hollis001and,none,0,nan,25.0,left,right,74.0,185.0,Outfielder,0,0,0,0,0,0,1
cole001ale,coleal01,1,4.2,2.0,left,left,74.0,170.0,Outfielder,0,0,0,0,0,0,1
barton001byr,none,0,nan,19.0,left,right,72.0,180.0,Catcher,0,0,0,0,0,1,0
grasso001mic,none,0,nan,11.0,right,right,72.0,170.0,Second Baseman,0,0,1,0,0,0,0
sobole001rob,none,0,nan,4.0,right,right,73.0,215.0,Third Baseman,0,0,0,1,0,0,0
wren000kyl,none,0,nan,8.0,left,left,70.0,175.0,Outfielder,0,0,0,0,0,0,1
hilema001jus,none,0,nan,16.0,right,right,73.0,180.0,Outfielder and Shortstop,0,0,0,0,1,0,1
hendri000jef,none,0,nan,4.0,left,right,72.0,195.0,Centerfielder,0,0,0,0,0,0,0
garcia002isa,none,0,nan,34.0,right,right,70.0,180.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
davis000mas,none,0,nan,19.0,left,right,69.0,175.0,"Second Baseman, Outfielder and Third Baseman",0,0,1,1,0,0,1
howard003tim,none,0,nan,5.0,left,right,70.0,155.0,"Outfielder, Third Baseman and Second Baseman",0,0,1,1,0,0,1
wathan001der,none,0,nan,2.0,both,right,75.0,190.0,"Shortstop, Outfielder and Second Baseman",0,0,1,0,1,0,1
gourri000lou,none,0,nan,nan,right,right,74.0,185.0,"Second Baseman, Leftfielder and Shortstop",0,0,1,0,1,0,0
romine001and,rominan01,1,2.0,5.0,both,right,73.0,200.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
vessel001and,none,0,nan,3.0,right,right,75.0,225.0,Outfielder,0,0,0,0,0,0,1
vigos001bri,none,0,nan,21.0,right,right,73.0,175.0,Outfielder,0,0,0,0,0,0,1
should001rod,none,0,nan,25.0,left,right,74.0,225.0,First Baseman and Outfielder,0,1,0,0,0,0,1
shines001dev,none,0,nan,38.0,right,left,70.0,185.0,Outfielder,0,0,0,0,0,0,1
gentil001ran,none,0,nan,37.0,right,right,75.0,195.0,Third Baseman and Outfielder,0,0,0,1,0,0,1
eppers001cha,none,0,nan,40.0,left,right,75.0,215.0,"Catcher, First Baseman and Outfielder",0,1,0,0,0,1,1
deshie001del,deshide01,1,24.2,1.0,left,right,73.0,170.0,"Second Baseman, Shortstop and Outfielder",0,0,1,0,1,0,1
robins003sco,none,0,nan,30.0,right,right,72.0,185.0,Leftfielder,0,0,0,0,0,0,0
bruce001and,none,0,nan,4.0,right,right,72.0,220.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
lutz001man,none,0,nan,53.0,left,right,74.0,230.0,"First Baseman, Outfielder and Third Baseman",0,1,0,1,0,0,1
segura001jea,segurje01,1,12.3,nan,right,right,70.0,205.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
tucker004wil,none,0,nan,33.0,right,right,73.0,205.0,Rightfielder,0,0,0,0,0,0,0
side001rob,none,0,nan,6.0,right,right,73.0,180.0,Outfielder,0,0,0,0,0,0,1
eddie001ste,none,0,nan,33.0,right,right,73.0,190.0,"Third Baseman, First Baseman and Outfielder",0,1,0,1,0,0,1
cumber000bre,none,0,nan,2.0,both,right,71.0,205.0,Catcher and Designated Hitter,1,0,0,0,0,1,0
campas001mic,none,0,nan,25.0,both,right,72.0,170.0,"Third Baseman, Second Baseman and First Baseman",0,1,1,1,0,0,0
kendal001jer,none,0,nan,26.0,right,right,69.0,170.0,Outfielder,0,0,0,0,0,0,1
bradle001mil,bradlmi01,1,16.7,2.0,both,right,72.0,215.0,Outfielder,0,0,0,0,0,0,1
perez001tim,perezti01,1,1.5,nan,left,left,69.0,180.0,Outfielder and First Baseman,0,1,0,0,0,0,1
sprowl000tre,none,0,nan,26.0,left,right,72.0,185.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
jackso003jos,none,0,nan,45.0,right,right,73.0,165.0,Second Baseman,0,0,1,0,0,0,0
hinsha001geo,hinshge01,1,0.2,11.0,right,right,72.0,185.0,"Outfielder, Third Baseman and First Baseman",0,1,0,1,0,0,1
peltie002dan,peltida01,1,-0.8,3.0,left,left,73.0,200.0,Outfielder and First Baseman,0,1,0,0,0,0,1
knott001jon,knottjo02,1,-0.1,nan,right,right,75.0,220.0,Outfielder and First Baseman,0,1,0,0,0,0,1
scott006don,scottdo01,1,-1.7,2.0,both,right,71.0,185.0,Catcher and Third Baseman,0,0,0,1,0,1,0
rumsey001rog,none,0,nan,22.0,left,left,69.0,175.0,Outfielder,0,0,0,0,0,0,1
carter002mic,none,0,nan,3.0,right,right,69.0,170.0,Outfielder and Shortstop,0,0,0,0,1,0,1
head001jer,headje01,1,0.0,nan,right,right,72.0,210.0,"Outfielder, Third Baseman and First Baseman",0,1,0,1,0,0,1
lirian002ped,none,0,nan,nan,right,right,71.0,165.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
ventur006jos,none,0,nan,36.0,right,right,72.0,185.0,"Outfielder, Second Baseman and Third Baseman",0,0,1,1,0,0,1
heyman000gra,none,0,nan,8.0,left,right,76.0,222.0,Outfielder and Designated Hitter,1,0,0,0,0,0,1
huntin001mat,none,0,nan,29.0,left,left,73.0,175.0,Outfielder,0,0,0,0,0,0,1
perez000arv,none,0,nan,nan,right,right,70.0,180.0,Catcher,0,0,0,0,0,1,0
geren001rob,gerenbo01,1,1.2,1.0,right,right,75.0,205.0,Catcher and First Baseman,0,1,0,0,0,1,0
